O,C,H,L,V
363.545787124457,363.629642337238,364.4868479135342,363.2289628515487,755272
363.62031561299517,363.64826735058887,364.09552358722266,363.3128464994647,643825
363.629642337238,362.7351298639704,363.7787277494493,362.49084362015833,482369
362.75378331245616,363.50850866262044,363.98371663684793,362.2879020624715,698922
363.5737388620507,365.69815622457514,365.88449166348806,362.45561248803364,1170893
365.6608777627386,365.8472416367864,366.2944694382853,364.89682568833143,1747484
366.2199409497471,369.90971248778754,370.35696872442134,365.8658666501372,1774469
370.0215194381623,369.7792520889271,370.4314972129595,369.20156388856776,967749
369.7792520889271,369.57429163666336,370.787419796337,369.5370131748268,838171
369.5370131748268,370.2078833122101,370.5060541366326,369.03385346300564,880698
370.22650832556087,369.90971248778754,370.2451333389117,369.4997347129903,628750
369.9264892173707,370.3949864997649,370.56195761181993,369.7420020622254,834395
370.4313266021502,370.93465692478065,371.64277708886556,370.2917385249911,1272188
370.8601000011076,369.9749426872177,373.59948402582796,369.611541663365,1235250
370.0028944248114,369.20156388856776,370.394218751123,369.20156388856776,681056
369.201762934512,367.95300555082514,369.34152162248034,367.5616812245136,761108
367.9716589993109,368.2605030994905,368.82886457560704,367.61758469970096,517407
368.25228534550826,368.3629833256224,368.91217952082525,367.9716589993109,585063
368.37231004986523,367.8225735870996,368.38160833897325,367.03989649934164,643966
367.8225735870996,366.35037291347265,368.04618748784907,366.2571909764488,1093990
366.3690263619584,365.08318956237923,367.0026180375051,363.7787277494493,1441797
365.0924878514872,364.72911526276937,365.64225274938775,363.98371663684793,753556
364.7197885385265,364.3414875039931,365.0272860871919,364.15142706241,518627
364.3377625013229,363.1637610872534,364.3377625013229,362.71650485061963,840223
363.1823861006042,363.29419305097895,363.4060000013537,362.58607288689404,655500
363.35009652616634,362.47423750138444,363.35009652616634,362.19472012544765,837180
362.511515963221,363.0705791502295,363.27556803762815,362.3624305510097,955374
362.6233229135957,364.87820067498063,364.87820067498063,361.6270979628382,874588
364.8409222131441,364.89682568833143,365.45588887533995,364.673211787582,466362
364.87820067498063,365.3440819249652,365.3999854001526,364.3191374879721,421222
365.38136038680176,365.8379149125435,365.8379149125435,364.99000762535536,440376
365.8472416367864,365.7559079835301,366.27584442493446,365.5676958257147,486459
365.77268471311334,365.69815622457514,366.4808333123331,365.60514489836055,472918
365.71678123792594,364.80364375130756,365.71678123792594,364.3191374879721,1207173
366.1826624879106,366.53673678752045,367.85982361380127,365.95904858716113,1040124
366.574015249357,368.00890902601253,368.0275624744982,366.2199409497471,618080
368.00890902601253,366.9467145623177,368.75433608706885,366.8162541634573,665727
366.96533957566857,368.4760982922019,368.77296110041965,366.9467145623177,462050
368.4747902759971,368.9779499878183,369.20156388856776,367.9902840126617,829478
368.9965750011691,369.64882012520155,369.64882012520155,368.6238756882084,1101355
369.66744513855235,371.81051594956256,371.9596013617738,369.611541663365,1621488
371.75461247437516,371.54962358697657,373.41314858691504,369.98424097632574,1333710
371.5775753245702,371.9968513884755,372.01550483696116,371.06508888850624,618343
372.01550483696116,372.295022212898,372.5000111002966,371.773237487726,598245
372.295022212898,372.4254826117584,372.66288755292794,371.773237487726,504139
372.3882041499219,373.1149777624925,373.4690520621024,372.1645902491724,736184
373.12541345699594,373.9162798636013,374.0094618006252,372.53728956213314,979401
373.9535583254378,373.22678471286724,374.04674026246175,373.22678471286724,1167136
372.6863749743444,371.82914096291336,374.456718037259,370.6178610870073,1436973
371.8030659442222,372.01550483696116,372.14593680068674,371.0464638751554,574705
371.9968513884755,371.45644164995264,372.06208158790565,370.9532819381315,560835
371.40983646387326,370.72966803738205,371.773237487726,370.46877567479606,426336
370.72966803738205,370.09607636183534,371.0837423369919,370.0308461624051,532818
370.11470137518614,370.5060541366326,370.90334984127037,370.0774229133496,689808
370.5246791499834,370.7669464992186,371.1209923636936,370.22650832556087,972288
369.7047236003889,371.5868736136782,372.295022212898,369.59291665001416,1334474
371.7359590258895,370.478073963904,372.1645902491724,370.28241180074826,739102
370.5246791499834,370.8787534495933,370.93465692478065,370.0028944248114,446710
370.8880517387013,369.92833750113834,370.99056039996805,369.2574673637551,529253
369.90971248778754,370.35696872442134,370.5805826251708,369.12703540002957,551078
370.35696872442134,370.74829305073285,370.99056039996805,370.133326388537,603196
370.7669464992186,370.655111113709,371.0445871562529,370.2451333389117,949715
370.916003476295,370.916003476295,371.88504443810075,370.394218751123,1741419
370.8973784629441,369.27612081224083,371.0837423369919,369.1829388752169,754452
369.27612081224083,370.5712559009279,370.72946899143784,369.1643138618661,751003
370.5805826251708,370.54330416333426,371.0278388618046,370.04017288664795,736773
370.5992076385216,370.1985565879672,370.9143258033366,370.11470137518614,493310
370.17060485037354,368.9965750011691,370.30106524923394,368.4188868008098,808268
368.99825267412746,369.5183597263411,369.9656159629749,368.9779499878183,1459740
371.1209923636936,371.0837423369919,371.9780273291804,370.2637867873974,1884474
371.1023673503428,370.7855715125694,372.1086583388502,370.09607636183534,938841
370.7669464992186,370.7747661613124,371.32598125109223,370.4501222263103,688889
370.7855715125694,370.72966803738205,371.17689583888097,370.655111113709,451028
370.7110145888963,367.87847706228695,370.9253302005378,367.87847706228695,760996
367.85982361380127,365.68882950033225,368.40026178745893,365.64225274938775,994584
365.71678123792594,364.69183680093283,366.14538402607405,364.412319424996,1741895
365.5490708123639,364.5986548639089,366.77900413675565,363.5923638754015,1251411
364.5986548639089,367.03989649934164,367.05852151269244,364.4868479135342,792133
367.0026180375051,368.81916819461065,369.2060566398799,366.6858221997317,610706
368.84748958895784,367.9902840126617,369.1829388752169,367.7293916500757,561706
367.9902840126617,367.7666701119122,368.82886457560704,367.21690521401166,566413
367.7852951252631,368.00890902601253,368.38160833897325,367.3194138752784,544055
367.9902840126617,367.9716589993109,368.8847680507944,367.8411986004504,1066635
368.2698013885985,369.98424097632574,370.80419652592025,368.2698013885985,1848895
369.83518399924935,369.66744513855235,370.54330416333426,369.4438312378029,894855
369.64882012520155,369.57429163666336,369.7792520889271,368.6797791633958,802798
369.602243374257,369.9656159629749,370.09607636183534,369.350649300779,500682
370.0028944248114,369.57429163666336,370.0774229133496,369.38792776261556,520792
369.57429163666336,369.7792520889271,369.90578843917314,369.27612081224083,554787
369.7047236003889,370.11470137518614,370.35696872442134,369.14566041338037,1333723
369.1084103866787,365.8472416367864,370.6178610870073,365.79130972646414,1313398
365.82858818830067,364.7104902494185,365.8472416367864,363.21966456244076,987411
364.7384419870122,366.3690263619584,366.85353262529384,364.56140483720725,612767
366.3876513753092,365.97767360051193,366.834907611943,365.77268471311334,494548
365.97767360051193,365.82858818830067,366.4355361424585,365.3627069383161,533014
365.8658666501372,367.7293916500757,367.74801666342654,365.4931673371765,621140
367.72006492583284,367.5057777493262,367.8411986004504,366.2944694382853,981172
364.412319424996,366.40627638866005,366.5553618008713,362.5487944250575,1379886
366.4621798638474,364.93410415016797,367.24488538674024,364.7850187379567,1083898
364.94343087441086,363.3873749880029,365.0272860871919,362.6978798372688,711041
363.3642572233399,363.2569145891424,364.2073305375974,361.8592708391886,648471
363.2010111139551,363.0705791502295,364.3632972524512,362.334478813416,604062
363.08957382033384,364.2259555509482,364.5986548639089,362.12019163690945,842805
364.2446089994339,364.18867708911165,364.8595472264949,363.61098888875233,1042310
365.25089998794135,360.68526942511903,365.3627069383161,360.1075812247597,1518068
360.68526942511903,361.7567906130567,361.93382776286165,360.6293659499317,993549
361.74746388881385,362.2319985872842,363.107857612066,361.5424750014152,854638
362.250623600635,364.2073305375974,364.63593332574544,362.21334513879845,975248
364.2446089994339,365.80996317494987,366.27584442493446,363.98371663684793,897439
365.80996317494987,365.3999854001526,366.313122886771,364.87820067498063,1137180
365.38136038680176,363.9464381750114,366.0522020890501,363.7600743009636,1569035
350.9390416372786,345.8515979141494,352.07576458951155,344.9707058704926,9602426
345.7956944389621,343.82016344270465,346.52246805153266,342.2550083131329,4566318
343.82036248864887,344.54713610121945,345.70251250193814,343.78308402681233,3035325
344.54713610121945,342.62770762609364,344.9571138760167,342.3481902501568,2699309
342.57180415090625,343.5035666508755,344.2489652767969,341.5095812520766,2087829
343.52219166422634,341.86365555168646,344.2489652767969,341.4536777768892,2418839
341.900934013523,340.71760587521067,342.4599972005315,340.1678409773101,3699096
343.82036248864887,346.83926388930604,349.3364089999261,343.2426742882895,4926217
346.83926388930604,343.00040693905436,346.8765423511426,342.3295368016711,1689154
343.01906038754004,344.1464850506651,344.3980506890082,342.92587845051617,1051163
344.09987986458566,341.30459236467794,344.1185333130714,341.30459236467794,1044516
341.28596735132714,339.96305113585566,342.05001942573426,339.88832360137326,1120399
339.96285208991145,340.3076281004134,341.78912706314827,339.52495101265544,1358532
340.33557983800705,340.8200861013425,342.0127409638977,340.33557983800705,1852095
340.83871111469335,335.56496038778613,341.3232458131637,335.56496038778613,3214396
335.57425867689415,336.1426485881455,336.8694222007161,334.7822548648933,2085670
336.1055691722532,336.12399513965977,336.5153479011062,334.98724375229193,1750663
336.12399513965977,336.4780694392697,336.83214373887955,335.7140173648625,1258767
336.49672288775537,336.27308055187103,338.54658332660676,334.98724375229193,2395092
336.27308055187103,338.956561101404,339.0870215002645,336.27308055187103,1432428
338.956561101404,336.81351872552875,338.956561101404,336.62715485148095,1711785
337.98752013959825,336.88804721406694,339.9440564657513,335.99356317593424,1767892
336.794865277043,335.1549826129889,337.26074652702766,335.02452221412847,1080058
335.1363291645032,335.7140173648625,335.8631027770738,333.94367430194796,976139
335.67676733816086,336.5898763896444,336.6085298381301,334.46545902711995,771499
336.62715485148095,336.9998541644417,337.316650002215,335.91900625226117,684942
337.055757639629,335.7140173648625,338.15525900029525,335.56496038778613,920074
335.76062255094195,335.37859651373833,337.27939997551334,335.30403959006526,1225366
337.484388862912,339.88832360137326,339.9256020632098,335.37859651373833,1865877
339.8510451395367,341.0809784639285,341.6959451261244,339.8324201261859,1270072
341.09960347727935,339.9349003523178,341.21143886278895,339.5342493017634,812210
339.86969858802246,337.6707243018249,339.86969858802246,336.27308055187103,723597
337.6334458399884,337.223496500326,338.24841250218424,336.3569357646521,1295963
337.2559125540969,338.17388401364605,338.78885067584196,336.88804721406694,867876
338.24841250218424,337.72662777701225,338.7142937521689,337.44711040107546,903283
339.9069486147241,340.5377536470519,340.8759895765299,338.0620770632713,1915074
340.4287333398961,341.1927854143032,341.4536777768892,340.07468747542106,961995
341.1741604009524,341.33254410227164,341.91955902687386,340.8759895765299,903746
341.30459236467794,343.6153736012502,344.21171525009527,341.1741604009524,1053112
343.6153736012502,343.9321694390236,345.2925347271409,343.2985777634769,1212867
343.96944790086013,344.52851108786865,345.3298131889774,343.7644590134615,1492545
344.54713610121945,346.24295067559586,346.3920360878071,343.6899020897884,2073537
346.5970249752057,349.7091083128868,350.044529164011,346.57837152672005,1816350
349.7463583395885,348.1717058749646,349.95117661617775,347.84558331294835,1117333
348.1623791507217,350.1749895628714,350.36132500178434,348.0691972136978,840051
350.1842878519794,352.18759997502116,352.18759997502116,349.7463583395885,737281
352.1689465265355,354.21883540052175,354.3026906133028,351.9827816984319,1087020
354.2002103871709,352.82119165056787,354.2747388757091,352.24350345020855,1027195
352.82119165056787,353.13798748834125,353.21251597687944,351.87080413724783,1737480
356.1755423374841,356.21279236418576,357.4241006752267,355.03879095011627,1624378
356.1755423374841,357.3868222133902,357.55453263895225,356.0637353871094,820504
357.42222395632416,357.2604849090883,357.5729870414938,356.529616637094,708123
357.27501526301546,357.9458854003987,357.95521212464155,356.79050899968,932063
357.95521212464155,357.36819720003933,358.21610448722754,356.97684443859293,723783
357.405447226741,357.10730483745334,357.6477145759762,356.7718555511943,985817
357.0793530998597,358.05769235077344,358.13222083931163,356.90231595005474,1250432
355.05741596346707,358.2624821922278,358.43039166373416,354.3865458260838,1248449
358.29995970000857,356.0357552143808,358.29995970000857,355.6164791504756,705654
356.0450819386237,355.9146499748981,356.8818142178014,355.74691111420117,488686
355.89599652641243,357.78747326394455,357.79679998818744,355.6926853119721,585208
357.78747326394455,358.69128402632015,359.00213692090216,357.6849930378127,723882
358.7099374748058,359.52986458926546,359.6230465262894,358.1602010120402,654954
359.4926145625638,359.7348534766641,360.088927776274,359.1758187247905,1075905
358.26268123817204,358.56085206259456,360.9636778307953,356.26869583937315,1892292
358.523573600758,359.97712082589925,360.17483031876685,358.43039166373416,930143
360.0143992877358,360.8157013888446,360.8157013888446,358.9335513755553,660521
360.7877496512509,360.1821097132979,361.4027163134468,359.77213193850065,628850
360.1260071921663,359.1199152496031,360.6479909632825,359.04535832593,628657
359.06398333928087,360.23801318848524,360.256666636971,358.9708298373918,1175382
360.21938817513444,360.3684735873457,360.85297985068115,359.7535069251498,1030828
360.72254788695557,361.8220208124869,363.1451076387677,359.77213193850065,1086914
361.8406458258377,360.21156851304056,362.19472012544765,360.03302430108664,681954
360.29391666367263,361.4493214995262,361.50522497471354,360.0143992877358,662822
361.43066805104047,361.6183399412931,361.76611733729953,361.1697756884545,376843
361.61703192508827,362.250623600635,362.4183340261971,361.4493214995262,474071
362.250623600635,362.1015381884237,362.56741943840836,361.7847423506504,601024
362.0829131750729,360.5734624747443,362.0829131750729,360.5548090262586,903525
360.49890555107123,360.8902583125177,361.3561395625023,358.5981020892962,952772
360.92750833921934,361.31886110066574,362.00835625139985,360.87160486403195,607619
361.30023608731494,360.694567714227,361.31886110066574,360.61071250144596,438997
360.7597979136572,360.7038944384699,360.92733772841,360.2846183745647,469506
360.7318461760635,360.8157013888446,361.1511506751037,360.59208748809516,433707
360.8157013888446,359.46466282497016,360.8157013888446,358.63538055113276,539019
359.4926145625638,360.2007347266487,360.23801318848524,359.3808076121891,639223
359.306250688516,361.8406458258377,363.3128464994647,358.95217638890614,1570029
361.8220208124869,360.92750833921934,363.368749974652,360.7411729003064,963773
360.9088833258685,359.9398423640627,360.946161787705,359.71622846331326,631162
359.9398423640627,358.9335513755553,359.9398423640627,358.26996063270303,488472
358.9428780997982,358.7099374748058,359.7535069251498,358.5049485874072,471279
358.7285624881567,357.8342490608333,358.9335513755553,357.6477145759762,555386
357.8527034633748,357.2897446628868,358.05769235077344,357.1259298508042,1133684
358.29995970000857,357.1166031265613,358.784465963344,355.5419222268025,1490214
357.144554864155,358.69128402632015,358.69128402632015,357.0700263756168,805336
358.7099374748058,358.3372097267102,358.95217638890614,357.6290895626253,664890
358.3185847133594,357.79679998818744,358.60742881353906,357.16320831264073,378540
357.8247517257811,359.1944437381413,359.19501244083904,357.666339589327,537189
359.1758187247905,361.43066805104047,362.38108399949544,358.18815274963384,1099014
361.41204303768967,357.4986291637649,361.41204303768967,357.405447226741,1043188
359.79078538698633,356.3898295139907,360.59208748809516,355.24377983751486,1078786
356.39915623823356,355.3369333394039,356.82775902638167,354.9828874749289,659065
355.3555867878896,354.3120173375456,355.3928652497261,353.1752659501778,732357
354.3120173375456,356.13826387564757,356.28734928785883,353.93928958945,497612
356.1755423374841,356.3432527630462,356.5668666637957,355.75288249252736,510779
356.3059743012097,357.29364027636626,357.6290895626253,356.2314458126715,603938
357.2563902496646,357.16320831264073,357.2563902496646,356.11963886229677,927243
357.79679998818744,353.90203956274837,358.7826176795764,351.1999339998646,2605448
353.90203956274837,354.9642340264432,355.02013750163053,353.2591211629588,890887
354.9828874749289,355.20650137567833,355.27173157510856,354.4424493012712,686591
355.2158280999212,355.02013750163053,355.5999014668366,354.3492673642473,605768
355.02013750163053,355.6164791504756,355.7282861008503,354.81514861423193,589138
355.5978541371248,354.92698399974154,355.76556456268685,354.284065599952,801717
354.889705537905,355.03879095011627,355.29968331270226,354.5170062249443,1380998
357.29364027636626,356.1755423374841,357.9086069385622,355.6910076390138,1163432
356.19416735083496,354.03247152647396,356.21279236418576,353.79023261237364,937636
354.0417982507168,354.3306423508965,354.5170062249443,353.72500241294347,736246
354.3492673642473,355.50467220010086,355.672382625663,354.3492673642473,582863
355.495345475858,356.9954978870786,357.01412290042947,355.4500767411183,792775
357.01412290042947,356.0637353871094,357.36819720003933,355.5419222268025,779170
356.0637353871094,357.72227149964925,358.16949930114816,355.74691111420117,1273366
357.2377368011789,358.9335513755553,359.4739611140781,357.144554864155,1735466
358.9335513755553,358.92871740262456,359.52986458926546,358.7471875015075,995535
358.89627291371875,358.8030909766949,358.89627291371875,357.666339589327,675993
358.8068444144999,358.5142468765152,358.9801281264998,357.72394917260755,497833
358.523573600758,358.0204138889369,358.63910555380295,357.917933662805,511338
358.01111559982894,357.48000415041406,358.0204138889369,357.16320831264073,695919
357.46137913706326,357.36819720003933,357.8527034633748,357.21911178782807,989197
355.93327498824897,358.9894548507427,359.3621541637034,355.93327498824897,1268245
358.9708298373918,359.4933538760709,360.03302430108664,358.89627291371875,1030947
359.48328783832096,360.33119512550917,360.5333973696889,358.89627291371875,739635
360.3591468631028,361.3374861140166,361.57975346325173,360.0703027629232,1140708
361.31886110066574,362.6792263887831,362.82831180099436,361.13249722661794,727285
362.68855311302593,364.30292946108665,364.89682568833143,362.53946770081467,1237652
364.3191374879721,364.56140483720725,366.4621798638474,364.30051247462126,1714415
363.7041708257762,367.24488538674024,367.43122082565316,363.5737388620507,1687488
367.2821354134419,366.4621798638474,367.3939423638166,365.9403951386754,883953
366.4696583043226,365.4745138886908,366.90010937623833,365.3068034631287,803459
365.51179235052734,366.3690263619584,366.61126527605865,365.3815309976111,595090
366.3876513753092,366.85353262529384,366.9094361004812,365.7540596997625,600998
366.85353262529384,367.3753173504658,367.4684992874897,366.6299187245444,909369
367.3473656128721,368.1020909630364,368.21389791341113,367.24488538674024,1178153
369.98424097632574,370.8787534495933,371.47489605249416,369.72334861373974,1669454
370.8414749877568,370.2451333389117,371.4005381747653,369.48110969963943,995011
370.2078833122101,370.72966803738205,371.17689583888097,369.9656159629749,739002
370.7389947616249,370.22650832556087,370.82302058521526,369.9376642253812,471017
370.2283850444634,370.67376456219466,371.0278388618046,370.2283850444634,653737
370.67376456219466,370.8787534495933,371.0464638751554,370.2637867873974,675085
370.8973784629441,370.37559373777214,371.0837423369919,370.2451333389117,1101840
370.46877567479606,370.5992076385216,372.4254826117584,370.46877567479606,1422002
370.60853436276443,370.6923895755455,370.72966803738205,369.0524784763565,981052
370.394218751123,371.0278388618046,371.38188472627957,370.3196902625848,623520
371.0278388618046,370.4314972129595,371.14894410128727,370.18922986372434,459052
370.42049281575834,370.394218751123,370.48740068814686,370.133326388537,392284
370.4314972129595,370.5992076385216,371.00918541331885,370.3383152759356,539601
370.5992076385216,370.2451333389117,371.36325971292877,369.83518399924935,865097
370.8414749877568,371.4937201117892,371.9782263751246,369.27612081224083,1301079
371.53097013849083,373.24540972621804,373.5156288130469,370.93465692478065,1221278
373.22678471286724,373.52495553728977,373.944231601195,372.8853924834168,1019538
373.5622339991263,372.9101879210381,373.5808590124771,372.68654558515374,681645
372.89136386174306,373.31345500400204,373.35724511172765,372.64909651250787,589145
373.33859166324197,374.5032947882035,374.84954942571954,373.33859166324197,1092954
374.49399649909554,375.4816624742521,375.64937289981424,374.30763262504775,1229392
376.450675000923,374.32625763839854,377.7178867871513,374.1771722261873,1829183
374.3355843626414,374.64305347617193,375.0903097128057,374.30763262504775,918502
374.69898538649414,373.24540972621804,374.7921388883832,373.0217958254686,787069
373.2826881880546,373.54284123713353,374.0858670080659,373.09635274914166,534336
373.54358055064057,373.2640631747038,373.59948402582796,372.27639719954715,609994
373.2640631747038,374.0214045572776,374.1771722261873,372.89136386174306,742698
373.99083678727436,376.74884582534554,377.12154513830626,373.8417513750631,1169382
376.84202776236947,378.25829652567415,378.5750923634475,376.450675000923,1197299
378.2396715123233,380.1031965122618,380.1031965122618,378.0348816708689,872289
380.07393675846333,380.6343079616766,380.7367881878085,379.823679136325,967135
380.62498123743376,378.96644512489394,381.05358402558187,378.38875692453456,923210
378.96644512489394,376.93520969939334,379.1900590256434,376.4135955850307,910178
376.9538347127442,378.4073819378854,378.96644512489394,376.9538347127442,1057257
378.38875692453456,377.38243750089225,379.02214955413706,377.28928399900326,943843
379.80502568783925,380.60374019167335,380.68088471262115,377.95062836619945,1573504
380.56981707575346,380.62498123743376,380.6398812481144,379.6373152622772,1321960
380.65293297502745,380.9976805503945,381.23994789962967,380.41999235003516,820068
380.9976805503945,381.2898799964908,381.57536875075385,380.9790555370437,663850
381.33312983665354,380.5690777622464,381.640598950184,380.1031965122618,669577
380.55434836237504,381.8455878375827,381.8940413074297,380.5506233597049,1269259
381.83626111333984,381.6685506877777,382.1158069244115,381.25857291298047,1329342
382.9543874873569,379.0970761345637,383.66253608657667,378.1256181862925,2334997
379.134155550456,380.429319074278,380.703263163777,378.72417777565875,764611
380.429319074278,374.8294173502197,380.5317993004099,374.06536527581255,2493167
374.8107923368689,371.4750666633035,374.8107923368689,371.1396458121793,1492966
371.4750666633035,367.52420371673287,371.54962358697657,366.85353262529384,1988970
367.4684992874897,365.4931673371765,368.2884548370842,365.08318956237923,2669926
365.51179235052734,364.673211787582,366.40627638866005,364.1327736139243,2910013
367.11442498787983,370.3103635383419,371.4562426040084,366.3690263619584,3800471
370.3103635383419,369.46245625115375,371.1209923636936,369.0711319248422,1428896
369.48110969963943,368.30707985043506,369.7041548976912,368.19527290006033,814802
368.2884548370842,368.7170576252323,368.9965750011691,367.9157270889886,829376
368.7170576252323,369.7229789569862,369.90971248778754,368.4561652626463,1294581
369.7420020622254,371.56824860032737,371.56824860032737,369.72334861373974,1186419
371.53097013849083,371.90369788658643,372.51863611364746,371.45644164995264,1794288
370.8414749877568,373.57153228823427,373.6367624876645,370.04017288664795,1395867
373.5437795965848,370.56195761181993,374.4473913130161,370.56195761181993,1265326
370.54330416333426,371.19554928736665,371.51234512514003,369.9656159629749,751983
371.19554928736665,371.56824860032737,372.4254826117584,371.06508888850624,690304
371.56824860032737,369.7420020622254,372.1086583388502,369.7047236003889,1160256
369.72334861373974,368.7356826385831,370.2451333389117,368.6425291366941,1125366
368.7356826385831,369.611541663365,370.41287219960867,368.40026178745893,1354873
368.6238756882084,367.35669233711496,368.99640439035977,366.7603506882699,1346347
367.4079324501809,368.6052506748576,368.75433608706885,366.98396458901937,656270
368.5959239506147,368.84285466197133,369.5370131748268,368.40026178745893,519893
368.8482573375998,367.87847706228695,369.12703540002957,367.5430277760279,577828
367.85982361380127,366.00562533810563,367.85982361380127,365.38136038680176,679141
365.97767360051193,366.96533957566857,367.2821354134419,365.8658666501372,673051
366.96533957566857,367.17032846306716,367.3753173504658,366.5553618008713,765144
368.51206873783366,371.30121424860585,371.51234512514003,368.1579944382238,1105537
371.32598125109223,372.25774375106147,372.33230067473454,371.06508888850624,680114
372.27639719954715,372.51863611364746,373.0031708121178,370.9532819381315,675095
372.53728956213314,372.81680693807,372.96589235028125,372.0527548636628,439320
372.8074802138271,372.8727104132573,373.41314858691504,372.6677215258587,449996
372.8727104132573,373.15225622432905,373.3758701250785,372.6863749743444,540418
373.1336027758433,374.0281152491109,374.12126875099995,373.04042083881944,826246
372.44410762510927,370.6923895755455,372.44410762510927,370.22650832556087,1400625
370.6793378486325,372.25774375106147,372.555914575484,370.2078833122101,814643
372.2391187377106,373.17088123767985,373.2452391154087,371.9968513884755,498286
373.15225622432905,372.1645902491724,373.4690520621024,372.1273117873359,486594
372.1273117873359,371.62415207551476,372.30434893714084,371.24212603831114,529540
371.6055270621639,371.36325971292877,371.81051594956256,370.8228499744059,573886
371.36325971292877,371.773237487726,372.1832152625233,371.3446346995779,951720
368.9779499878183,370.0028944248114,370.6178610870073,366.9094361004812,1220881
369.98424097632574,368.69843261188146,370.133326388537,368.3561020229798,645441
368.7170576252323,368.40026178745893,368.7356826385831,367.5618518353229,523038
368.40958851170177,369.57429163666336,369.6301951118507,368.1020909630364,450488
369.5556381881776,369.66744513855235,369.7047236003889,369.12703540002957,414968
369.63483003883726,370.2078833122101,370.44082393720237,369.5183597263411,508557
370.2078833122101,369.3133708389425,370.8228499744059,368.82886457560704,729312
370.0215194381623,371.88504443810075,372.35837569342567,369.72334861373974,1226539
371.8477659762642,372.2391187377106,372.40682916327273,370.96260866237435,684967
372.1832152625233,370.0587978999988,372.4254826117584,369.98424097632574,711205
370.0215194381623,371.54029686273367,371.9223228999373,369.7792520889271,485763
371.53097013849083,371.9596013617738,372.3975308741647,371.4937201117892,547055
371.9596013617738,372.1273117873359,372.2018402758741,371.43781663660184,594419
372.1645902491724,371.45644164995264,372.3136472262488,370.36160365140785,1061588
371.4005381747653,370.11470137518614,372.83546038655567,369.6301951118507,1259807
370.08674963759245,372.1645902491724,372.1645902491724,369.85380901260015,829430
372.0807066012565,371.35393298868587,372.6677215258587,370.8973784629441,505960
371.32598125109223,372.35092568808534,372.4254826117584,371.2486661193351,451215
372.3882041499219,375.4257589990648,375.4445546232249,372.35092568808534,914725
375.4281759855301,375.6866513616508,376.4320499875722,374.7828405992752,1243397
375.66799791316504,378.2955749875107,378.8546381745192,375.17416492558675,1733924
377.00973818793153,375.38848053722825,377.2147270753302,374.717610399845,1143584
375.38848053722825,373.8417513750631,376.11525414979883,373.5633429693869,619679
373.8697031126568,371.5868736136782,373.8697031126568,371.2328277492032,722664
371.6055270621639,372.77952847623345,372.88763885907287,371.19554928736665,413280
372.7422784495318,373.52495553728977,373.7112909762027,372.72362500104606,566384
373.5806599665329,374.8480423635705,375.0530312509692,373.5394858912169,590512
374.8480423635705,376.0593506746115,376.0593506746115,374.4194395754225,745600
373.0031708121178,375.0344062376183,376.3947715257357,372.5745395888348,1056704
374.95987774908014,370.9532819381315,375.12758817464226,370.35696872442134,1022310
370.971736340673,370.8414749877568,371.2141743007175,369.4997347129903,773536
370.8228499744059,371.4191631881161,371.45644164995264,370.0215194381623,489460
371.51234512514003,371.4005381747653,371.88504443810075,370.90670518718696,611886
371.45644164995264,370.8601000011076,371.45644164995264,369.8910874744367,619514
370.8601000011076,371.1209923636936,371.38188472627957,370.54330416333426,892606
372.25774375106147,369.33202428742817,372.3695791365711,368.5493471996702,1378375
369.34712334405305,369.0524784763565,370.08674963759245,368.77296110041965,775270
369.0711319248422,367.5989312512153,369.1549871376232,367.3194138752784,995330
367.5989312512153,368.23255136189687,368.4468385384034,367.2821354134419,786785
368.23255136189687,368.13936942487294,368.5306937511845,367.8225735870996,739121
368.1579944382238,367.48712430084055,368.8284949188535,367.43122082565316,1036328
367.48712430084055,367.5989312512153,367.8411986004504,366.96533957566857,1231426
367.5989312512153,368.8661430374436,369.01522844965484,366.92806111383203,1156575
368.8847680507944,367.0026180375051,368.8847680507944,366.7044472130826,798688
367.03056977509874,364.4682229001834,367.17032846306716,364.35641594980865,1154438
364.5241263753707,366.08948055088666,366.16403747455973,364.00234165019873,793748
366.0522020890501,366.61146432200286,368.95932497446745,365.6795027760894,791949
366.61126527605865,367.7293916500757,367.93438053747434,366.4249298371457,697620
367.7107666367249,367.0212430508559,367.87847706228695,366.59264026270785,825483
367.9157270889886,372.46833436003277,372.55574396467466,367.13305000123063,1391783
372.49068437605376,373.0217958254686,373.3199666498911,371.773237487726,890909
373.0590742873051,373.8417513750631,373.9535583254378,372.77952847623345,557409
373.8976548502505,373.934933312087,374.4194395754225,373.1895062510307,556432
373.86037638841395,373.2640631747038,373.99083678727436,371.8664194247499,674812
373.24540972621804,372.8727104132573,374.12126875099995,372.53728956213314,627256
372.83546038655567,372.61181805067133,373.0590742873051,372.3695791365711,819144
371.2887312243906,372.5000111002966,374.2703541632112,369.7979055374128,1293449
372.51863611364746,371.4005381747653,372.53728956213314,369.9354178497251,730309
371.43781663660184,371.9968513884755,372.5745395888348,370.3383152759356,640480
371.9968513884755,371.43781663660184,372.3136472262488,370.6178610870073,358719
371.51234512514003,372.07140831214855,372.5177261893311,371.4592282931716,400027
372.09003332549935,371.9782263751246,372.46273263846007,371.7359590258895,390279
371.9596013617738,371.9596013617738,372.46273263846007,371.27007777590484,801855
